2024-11-09 15:26:13,736 - INFO - Experiment settings: {'name': 'bo_parafac_dim5_rank2_mask0.0_tradeoff0.1_seed0', 'seed': 0, 'dimensions': 5, 'iter_bo': 300, 'storage': 'sqlite:////Users/keisukeonoue/ws/constrained_BO_v2/results/dbs/2024-11-09_15-26-13_bo_parafac_dim5_rank2_mask0.0_tradeoff0.1_seed0.db', 'unique_sampling': False, 'cp_settings': {'rank': 2, 'als_iterations': 100, 'mask_ratio': 0.0, 'random_dist_type': 'uniform'}, 'acqf_settings': {'trade_off_param': 0.1, 'maximize': False}}
[I 2024-11-09 15:26:14,035] A new study created in RDB with name: bo_parafac_dim5_rank2_mask0.0_tradeoff0.1_seed0
2024-11-09 15:26:14,036 - INFO - Created new study 'bo_parafac_dim5_rank2_mask0.0_tradeoff0.1_seed0' in sqlite:////Users/keisukeonoue/ws/constrained_BO_v2/results/dbs/2024-11-09_15-26-13_bo_parafac_dim5_rank2_mask0.0_tradeoff0.1_seed0.db
2024-11-09 15:26:14,051 - INFO - Using sample_independent for sampling.
2024-11-09 15:26:14,054 - INFO - Using sample_independent for sampling.
2024-11-09 15:26:14,056 - INFO - Using sample_independent for sampling.
2024-11-09 15:26:14,057 - INFO - Using sample_independent for sampling.
2024-11-09 15:26:14,058 - INFO - Using sample_independent for sampling.
[I 2024-11-09 15:26:14,067] Trial 0 finished with value: 63.0 and parameters: {'x_0': 0, 'x_1': 5, 'x_2': 3, 'x_3': 5, 'x_4': 2}. Best is trial 0 with value: 63.0.
[I 2024-11-09 15:26:52,540] Trial 123 finished with value: 35.0 and parameters: {'x_0': 3, 'x_1': 3, 'x_2': 2, 'x_3': 2, 'x_4': 3}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:52,725] Trial 124 finished with value: 34.0 and parameters: {'x_0': -3, 'x_1': -4, 'x_2': -3, 'x_3': 0, 'x_4': 0}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:53,017] Trial 125 finished with value: 43.0 and parameters: {'x_0': -2, 'x_1': -1, 'x_2': -3, 'x_3': 5, 'x_4': 2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:53,352] Trial 126 finished with value: 52.0 and parameters: {'x_0': 5, 'x_1': -1, 'x_2': 1, 'x_3': 0, 'x_4': 5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:53,819] Trial 127 finished with value: 35.0 and parameters: {'x_0': 1, 'x_1': 5, 'x_2': 3, 'x_3': 0, 'x_4': 0}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:54,268] Trial 128 finished with value: 27.0 and parameters: {'x_0': -4, 'x_1': 1, 'x_2': 0, 'x_3': -3, 'x_4': -1}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:54,532] Trial 129 finished with value: 44.0 and parameters: {'x_0': 4, 'x_1': 2, 'x_2': -2, 'x_3': -4, 'x_4': -2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:55,077] Trial 130 finished with value: 93.0 and parameters: {'x_0': -3, 'x_1': 5, 'x_2': -3, 'x_3': -5, 'x_4': -5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:55,299] Trial 131 finished with value: 70.0 and parameters: {'x_0': -2, 'x_1': 4, 'x_2': -5, 'x_3': 4, 'x_4': -3}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:55,741] Trial 132 finished with value: 43.0 and parameters: {'x_0': -2, 'x_1': 5, 'x_2': -2, 'x_3': 1, 'x_4': -3}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:55,987] Trial 133 finished with value: 43.0 and parameters: {'x_0': -5, 'x_1': 0, 'x_2': -4, 'x_3': 1, 'x_4': 1}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:56,267] Trial 134 finished with value: 33.0 and parameters: {'x_0': 0, 'x_1': 4, 'x_2': 0, 'x_3': -4, 'x_4': 1}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:56,773] Trial 135 finished with value: 24.0 and parameters: {'x_0': 2, 'x_1': -1, 'x_2': 1, 'x_3': -3, 'x_4': 3}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:56,981] Trial 136 finished with value: 56.0 and parameters: {'x_0': 5, 'x_1': 2, 'x_2': 1, 'x_3': -1, 'x_4': -5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:57,223] Trial 137 finished with value: 38.0 and parameters: {'x_0': 3, 'x_1': -4, 'x_2': 0, 'x_3': 2, 'x_4': -3}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:57,484] Trial 138 finished with value: 51.0 and parameters: {'x_0': 1, 'x_1': 5, 'x_2': 0, 'x_3': 4, 'x_4': 3}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:57,725] Trial 139 finished with value: 95.0 and parameters: {'x_0': 2, 'x_1': 4, 'x_2': -5, 'x_3': -5, 'x_4': 5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:58,206] Trial 140 finished with value: 27.0 and parameters: {'x_0': 2, 'x_1': -1, 'x_2': -3, 'x_3': -2, 'x_4': 3}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:58,444] Trial 141 finished with value: 49.0 and parameters: {'x_0': -4, 'x_1': -4, 'x_2': -1, 'x_3': 0, 'x_4': -4}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:58,654] Trial 142 finished with value: 42.0 and parameters: {'x_0': -2, 'x_1': -3, 'x_2': -3, 'x_3': 4, 'x_4': 2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:59,095] Trial 143 finished with value: 58.0 and parameters: {'x_0': -1, 'x_1': -5, 'x_2': 0, 'x_3': -4, 'x_4': 4}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:26:59,445] Trial 144 finished with value: 21.0 and parameters: {'x_0': 2, 'x_1': 3, 'x_2': 2, 'x_3': 2, 'x_4': 0}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:00,014] Trial 145 finished with value: 58.0 and parameters: {'x_0': -4, 'x_1': -3, 'x_2': 5, 'x_3': 2, 'x_4': 2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:00,300] Trial 146 finished with value: 64.0 and parameters: {'x_0': -5, 'x_1': 2, 'x_2': 3, 'x_3': 1, 'x_4': 5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:00,819] Trial 147 finished with value: 59.0 and parameters: {'x_0': -5, 'x_1': -3, 'x_2': 4, 'x_3': 3, 'x_4': 0}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:01,112] Trial 148 finished with value: 62.0 and parameters: {'x_0': 4, 'x_1': -1, 'x_2': 2, 'x_3': 5, 'x_4': -4}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:01,546] Trial 149 finished with value: 83.0 and parameters: {'x_0': 1, 'x_1': -4, 'x_2': 5, 'x_3': -4, 'x_4': -5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:01,920] Trial 150 finished with value: 40.0 and parameters: {'x_0': 3, 'x_1': -5, 'x_2': -1, 'x_3': -1, 'x_4': 2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:02,270] Trial 151 finished with value: 48.0 and parameters: {'x_0': -3, 'x_1': 3, 'x_2': -5, 'x_3': 2, 'x_4': -1}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:02,686] Trial 152 finished with value: 51.0 and parameters: {'x_0': -5, 'x_1': -4, 'x_2': -1, 'x_3': -3, 'x_4': 0}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:03,161] Trial 153 finished with value: 32.0 and parameters: {'x_0': 1, 'x_1': -1, 'x_2': -1, 'x_3': 5, 'x_4': -2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:03,372] Trial 154 finished with value: 59.0 and parameters: {'x_0': 1, 'x_1': -1, 'x_2': 5, 'x_3': -4, 'x_4': 4}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:03,878] Trial 155 finished with value: 49.0 and parameters: {'x_0': 4, 'x_1': 3, 'x_2': -4, 'x_3': 2, 'x_4': 2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:04,330] Trial 156 finished with value: 17.0 and parameters: {'x_0': -1, 'x_1': 0, 'x_2': 0, 'x_3': 0, 'x_4': -4}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:04,724] Trial 157 finished with value: 58.0 and parameters: {'x_0': 2, 'x_1': -4, 'x_2': -2, 'x_3': 3, 'x_4': -5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:05,169] Trial 158 finished with value: 61.0 and parameters: {'x_0': -4, 'x_1': -4, 'x_2': -4, 'x_3': -2, 'x_4': -3}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:05,533] Trial 159 finished with value: 84.0 and parameters: {'x_0': 5, 'x_1': 3, 'x_2': -3, 'x_3': 5, 'x_4': 4}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:06,110] Trial 160 finished with value: 91.0 and parameters: {'x_0': 4, 'x_1': -5, 'x_2': -5, 'x_3': 3, 'x_4': 4}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:06,477] Trial 161 finished with value: 70.0 and parameters: {'x_0': -4, 'x_1': 5, 'x_2': 5, 'x_3': 0, 'x_4': 2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:07,226] Trial 162 finished with value: 43.0 and parameters: {'x_0': 1, 'x_1': -4, 'x_2': 0, 'x_3': -1, 'x_4': -5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:07,820] Trial 163 finished with value: 60.0 and parameters: {'x_0': -5, 'x_1': -3, 'x_2': 0, 'x_3': 1, 'x_4': -5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:08,147] Trial 164 finished with value: 53.0 and parameters: {'x_0': -5, 'x_1': 2, 'x_2': 2, 'x_3': -4, 'x_4': -2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:08,535] Trial 165 finished with value: 49.0 and parameters: {'x_0': -3, 'x_1': 4, 'x_2': 2, 'x_3': -2, 'x_4': 4}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:08,925] Trial 166 finished with value: 49.0 and parameters: {'x_0': 0, 'x_1': 2, 'x_2': -2, 'x_3': 5, 'x_4': -4}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:09,241] Trial 167 finished with value: 86.0 and parameters: {'x_0': -2, 'x_1': -5, 'x_2': 5, 'x_3': -4, 'x_4': 4}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:09,502] Trial 168 finished with value: 76.0 and parameters: {'x_0': -3, 'x_1': -1, 'x_2': 5, 'x_3': 4, 'x_4': 5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:09,733] Trial 169 finished with value: 16.0 and parameters: {'x_0': -1, 'x_1': -1, 'x_2': 3, 'x_3': -2, 'x_4': -1}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:09,963] Trial 170 finished with value: 83.0 and parameters: {'x_0': -4, 'x_1': -1, 'x_2': -5, 'x_3': 4, 'x_4': 5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:10,265] Trial 171 finished with value: 68.0 and parameters: {'x_0': 3, 'x_1': -3, 'x_2': 4, 'x_3': -3, 'x_4': -5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:10,542] Trial 172 finished with value: 53.0 and parameters: {'x_0': 4, 'x_1': -4, 'x_2': -2, 'x_3': -4, 'x_4': -1}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:10,910] Trial 173 finished with value: 70.0 and parameters: {'x_0': -4, 'x_1': -4, 'x_2': 3, 'x_3': 2, 'x_4': 5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:11,284] Trial 174 finished with value: 31.0 and parameters: {'x_0': 0, 'x_1': 5, 'x_2': -2, 'x_3': -1, 'x_4': 1}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:11,633] Trial 175 finished with value: 53.0 and parameters: {'x_0': 1, 'x_1': -3, 'x_2': 3, 'x_3': -5, 'x_4': 3}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:12,074] Trial 176 finished with value: 51.0 and parameters: {'x_0': -1, 'x_1': 5, 'x_2': 0, 'x_3': -5, 'x_4': 0}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:12,411] Trial 177 finished with value: 35.0 and parameters: {'x_0': 1, 'x_1': 1, 'x_2': -2, 'x_3': -5, 'x_4': 2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:12,773] Trial 178 finished with value: 34.0 and parameters: {'x_0': -4, 'x_1': -4, 'x_2': 0, 'x_3': -1, 'x_4': 1}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:13,231] Trial 179 finished with value: 55.0 and parameters: {'x_0': 1, 'x_1': 2, 'x_2': 4, 'x_3': 5, 'x_4': 3}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:13,451] Trial 180 finished with value: 70.0 and parameters: {'x_0': -4, 'x_1': 2, 'x_2': -5, 'x_3': -4, 'x_4': 3}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:13,818] Trial 181 finished with value: 22.0 and parameters: {'x_0': -1, 'x_1': -4, 'x_2': 0, 'x_3': -1, 'x_4': -2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:14,051] Trial 182 finished with value: 49.0 and parameters: {'x_0': 4, 'x_1': 4, 'x_2': 2, 'x_3': 3, 'x_4': 2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:14,405] Trial 183 finished with value: 50.0 and parameters: {'x_0': 5, 'x_1': 1, 'x_2': -4, 'x_3': 2, 'x_4': -2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:14,706] Trial 184 finished with value: 47.0 and parameters: {'x_0': 3, 'x_1': 5, 'x_2': 0, 'x_3': -3, 'x_4': 2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:14,954] Trial 185 finished with value: 22.0 and parameters: {'x_0': -1, 'x_1': 4, 'x_2': -1, 'x_3': 0, 'x_4': -2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:15,475] Trial 186 finished with value: 60.0 and parameters: {'x_0': -4, 'x_1': 5, 'x_2': -1, 'x_3': 3, 'x_4': 3}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:15,850] Trial 187 finished with value: 91.0 and parameters: {'x_0': 5, 'x_1': 5, 'x_2': 0, 'x_3': -5, 'x_4': 4}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:16,234] Trial 188 finished with value: 43.0 and parameters: {'x_0': 1, 'x_1': -1, 'x_2': 4, 'x_3': -3, 'x_4': 4}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:16,582] Trial 189 finished with value: 17.0 and parameters: {'x_0': -2, 'x_1': 0, 'x_2': -3, 'x_3': 0, 'x_4': 2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:16,864] Trial 190 finished with value: 70.0 and parameters: {'x_0': -5, 'x_1': 4, 'x_2': 2, 'x_3': -3, 'x_4': -4}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:17,104] Trial 191 finished with value: 53.0 and parameters: {'x_0': 3, 'x_1': -1, 'x_2': 3, 'x_3': 3, 'x_4': 5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:17,331] Trial 192 finished with value: 28.0 and parameters: {'x_0': 2, 'x_1': 0, 'x_2': 2, 'x_3': 2, 'x_4': 4}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:17,683] Trial 193 finished with value: 98.0 and parameters: {'x_0': -4, 'x_1': -4, 'x_2': 5, 'x_3': 5, 'x_4': 4}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:17,997] Trial 194 finished with value: 24.0 and parameters: {'x_0': -3, 'x_1': -1, 'x_2': 2, 'x_3': 1, 'x_4': -3}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:18,336] Trial 195 finished with value: 75.0 and parameters: {'x_0': 0, 'x_1': -3, 'x_2': -5, 'x_3': -4, 'x_4': 5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:18,839] Trial 196 finished with value: 44.0 and parameters: {'x_0': -3, 'x_1': 0, 'x_2': -1, 'x_3': 3, 'x_4': 5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:19,259] Trial 197 finished with value: 34.0 and parameters: {'x_0': 0, 'x_1': 4, 'x_2': 4, 'x_3': 1, 'x_4': -1}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:19,585] Trial 198 finished with value: 55.0 and parameters: {'x_0': 1, 'x_1': 4, 'x_2': 2, 'x_3': -5, 'x_4': 3}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:19,909] Trial 199 finished with value: 50.0 and parameters: {'x_0': 4, 'x_1': 4, 'x_2': 0, 'x_3': -3, 'x_4': 3}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:20,274] Trial 200 finished with value: 16.0 and parameters: {'x_0': 3, 'x_1': 1, 'x_2': 1, 'x_3': 1, 'x_4': -2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:20,707] Trial 201 finished with value: 70.0 and parameters: {'x_0': -4, 'x_1': -2, 'x_2': 3, 'x_3': -4, 'x_4': 5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:21,028] Trial 202 finished with value: 51.0 and parameters: {'x_0': 3, 'x_1': -2, 'x_2': -3, 'x_3': -5, 'x_4': -2}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:21,473] Trial 203 finished with value: 60.0 and parameters: {'x_0': -3, 'x_1': 4, 'x_2': 5, 'x_3': 3, 'x_4': 1}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:21,903] Trial 204 finished with value: 71.0 and parameters: {'x_0': -2, 'x_1': -5, 'x_2': 4, 'x_3': 1, 'x_4': 5}. Best is trial 97 with value: 14.0.
[I 2024-11-09 15:27:22,243] Trial 205 finished with value: 6.0 and parameters: {'x_0': 1, 'x_1': 0, 'x_2': -2, 'x_3': 1, 'x_4': 0}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:22,542] Trial 206 finished with value: 39.0 and parameters: {'x_0': -1, 'x_1': 3, 'x_2': 2, 'x_3': -3, 'x_4': 4}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:22,840] Trial 207 finished with value: 60.0 and parameters: {'x_0': 0, 'x_1': 5, 'x_2': -3, 'x_3': 1, 'x_4': -5}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:23,301] Trial 208 finished with value: 43.0 and parameters: {'x_0': 2, 'x_1': -3, 'x_2': 2, 'x_3': -5, 'x_4': -1}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:23,558] Trial 209 finished with value: 44.0 and parameters: {'x_0': -3, 'x_1': -3, 'x_2': -3, 'x_3': 1, 'x_4': -4}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:23,857] Trial 210 finished with value: 7.0 and parameters: {'x_0': 1, 'x_1': 1, 'x_2': 0, 'x_3': 1, 'x_4': 2}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:24,302] Trial 211 finished with value: 52.0 and parameters: {'x_0': -5, 'x_1': 0, 'x_2': -3, 'x_3': -3, 'x_4': -3}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:24,555] Trial 212 finished with value: 59.0 and parameters: {'x_0': 5, 'x_1': 3, 'x_2': 0, 'x_3': 3, 'x_4': -4}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:24,967] Trial 213 finished with value: 79.0 and parameters: {'x_0': -4, 'x_1': 5, 'x_2': 2, 'x_3': 3, 'x_4': 5}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:25,516] Trial 214 finished with value: 42.0 and parameters: {'x_0': 3, 'x_1': -2, 'x_2': -2, 'x_3': -3, 'x_4': 4}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:25,731] Trial 215 finished with value: 31.0 and parameters: {'x_0': 1, 'x_1': 5, 'x_2': 0, 'x_3': -2, 'x_4': -1}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:26,013] Trial 216 finished with value: 50.0 and parameters: {'x_0': -2, 'x_1': -1, 'x_2': -2, 'x_3': -4, 'x_4': 5}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:26,464] Trial 217 finished with value: 28.0 and parameters: {'x_0': 1, 'x_1': -3, 'x_2': -1, 'x_3': -1, 'x_4': 4}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:26,839] Trial 218 finished with value: 16.0 and parameters: {'x_0': -1, 'x_1': -2, 'x_2': 1, 'x_3': -1, 'x_4': -3}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:27,312] Trial 219 finished with value: 27.0 and parameters: {'x_0': -1, 'x_1': 1, 'x_2': 4, 'x_3': 3, 'x_4': 0}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:27,640] Trial 220 finished with value: 55.0 and parameters: {'x_0': -3, 'x_1': -1, 'x_2': 4, 'x_3': -5, 'x_4': 2}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:28,043] Trial 221 finished with value: 64.0 and parameters: {'x_0': -5, 'x_1': 3, 'x_2': 2, 'x_3': -1, 'x_4': 5}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:28,466] Trial 222 finished with value: 74.0 and parameters: {'x_0': 2, 'x_1': 5, 'x_2': 4, 'x_3': 5, 'x_4': 2}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:29,023] Trial 223 finished with value: 42.0 and parameters: {'x_0': 4, 'x_1': 0, 'x_2': 1, 'x_3': -5, 'x_4': 0}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:29,328] Trial 224 finished with value: 51.0 and parameters: {'x_0': 5, 'x_1': -3, 'x_2': -2, 'x_3': -2, 'x_4': 3}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:29,719] Trial 225 finished with value: 39.0 and parameters: {'x_0': -5, 'x_1': 1, 'x_2': 0, 'x_3': 2, 'x_4': -3}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:29,999] Trial 226 finished with value: 39.0 and parameters: {'x_0': 3, 'x_1': 0, 'x_2': -5, 'x_3': 1, 'x_4': -2}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:30,517] Trial 227 finished with value: 55.0 and parameters: {'x_0': 2, 'x_1': 5, 'x_2': -1, 'x_3': 3, 'x_4': 4}. Best is trial 205 with value: 6.0.
[I 2024-11-09 15:27:31,051] Trial 228 finished with value: 3.0 and parameters: {'x_0': 1, 'x_1': 1, 'x_2': -1, 'x_3': 0, 'x_4': 0}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:31,452] Trial 229 finished with value: 46.0 and parameters: {'x_0': -1, 'x_1': 0, 'x_2': -2, 'x_3': 4, 'x_4': 5}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:31,867] Trial 230 finished with value: 61.0 and parameters: {'x_0': 4, 'x_1': -2, 'x_2': -5, 'x_3': 0, 'x_4': 4}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:32,391] Trial 231 finished with value: 37.0 and parameters: {'x_0': 4, 'x_1': 2, 'x_2': -2, 'x_3': 2, 'x_4': -3}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:32,787] Trial 232 finished with value: 100.0 and parameters: {'x_0': -5, 'x_1': -5, 'x_2': -3, 'x_3': 5, 'x_4': 4}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:33,115] Trial 233 finished with value: 26.0 and parameters: {'x_0': 3, 'x_1': -2, 'x_2': -3, 'x_3': 2, 'x_4': 0}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:33,689] Trial 234 finished with value: 52.0 and parameters: {'x_0': 4, 'x_1': 1, 'x_2': -3, 'x_3': 1, 'x_4': 5}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:34,278] Trial 235 finished with value: 88.0 and parameters: {'x_0': 5, 'x_1': -5, 'x_2': -2, 'x_3': 3, 'x_4': 5}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:34,548] Trial 236 finished with value: 29.0 and parameters: {'x_0': -3, 'x_1': -1, 'x_2': -3, 'x_3': -3, 'x_4': 1}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:34,870] Trial 237 finished with value: 37.0 and parameters: {'x_0': -5, 'x_1': 1, 'x_2': 1, 'x_3': 3, 'x_4': 1}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:35,161] Trial 238 finished with value: 34.0 and parameters: {'x_0': 0, 'x_1': 1, 'x_2': -5, 'x_3': 2, 'x_4': 2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:35,480] Trial 239 finished with value: 56.0 and parameters: {'x_0': 2, 'x_1': 5, 'x_2': -3, 'x_3': 3, 'x_4': -3}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:35,822] Trial 240 finished with value: 52.0 and parameters: {'x_0': 1, 'x_1': 3, 'x_2': 1, 'x_3': 5, 'x_4': -4}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:36,128] Trial 241 finished with value: 45.0 and parameters: {'x_0': -4, 'x_1': 4, 'x_2': 3, 'x_3': 0, 'x_4': -2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:36,545] Trial 242 finished with value: 53.0 and parameters: {'x_0': -2, 'x_1': 2, 'x_2': -5, 'x_3': -4, 'x_4': -2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:36,881] Trial 243 finished with value: 23.0 and parameters: {'x_0': 0, 'x_1': -1, 'x_2': -2, 'x_3': -3, 'x_4': 3}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:37,322] Trial 244 finished with value: 29.0 and parameters: {'x_0': -4, 'x_1': 2, 'x_2': -2, 'x_3': 1, 'x_4': 2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:37,657] Trial 245 finished with value: 17.0 and parameters: {'x_0': 0, 'x_1': 3, 'x_2': 0, 'x_3': -2, 'x_4': -2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:37,931] Trial 246 finished with value: 50.0 and parameters: {'x_0': 3, 'x_1': 0, 'x_2': 0, 'x_3': 5, 'x_4': 4}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:38,423] Trial 247 finished with value: 24.0 and parameters: {'x_0': -3, 'x_1': -2, 'x_2': 3, 'x_3': -1, 'x_4': 1}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:38,781] Trial 248 finished with value: 34.0 and parameters: {'x_0': -3, 'x_1': -2, 'x_2': -4, 'x_3': 2, 'x_4': -1}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:39,412] Trial 249 finished with value: 26.0 and parameters: {'x_0': -4, 'x_1': -2, 'x_2': -1, 'x_3': -1, 'x_4': 2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:39,899] Trial 250 finished with value: 24.0 and parameters: {'x_0': -4, 'x_1': 2, 'x_2': 0, 'x_3': 0, 'x_4': -2}. Best is trial 228 with value: 3.0.
[I 2024-11-09 15:27:40,262] Trial 251 finished with value: 19.0 and parameters: {'x_0': 0, 'x_1': -1, 'x_2': 0, 'x_3': -3, 'x_4': 3}. Best is trial 228 with value: 3.0.
